referencia,nombre,familia,unidad,precio_tarifa,iva,atributos
0020307768,Ampliación cascada Genia Air Max 6,otros,ud,9565.00,21,{}
0020307769,Ampliación cascada Genia Air Max 8,otros,ud,9910.00,21,{}
0020307770,Ampliación cascada Genia Air Max 12 (230V),otros,ud,13140.00,21,{}
0020307771,Ampliación cascada Genia Air Max 12 (400V),otros,ud,13915.00,21,"{""trifasica"": true}"
0020307772,Ampliación cascada Genia Air Max 15 (230V),otros,ud,13790.00,21,{}
0020307773,Ampliación cascada Genia Air Max 15 (400V),otros,ud,14585.00,21,"{""trifasica"": true}"
0020307774,Pack Genia Set Max 4 con MiPro Sense inalámbrico,otros,ud,12810.00,21,"{""control"": ""inalambrico""}"
0020307775,Pack Genia Set Max 4 con MiPro Sense cableado,otros,ud,12710.00,21,"{""control"": ""cableado""}"
0020307776,Pack Genia Set Max 6 con MiPro Sense inalámbrico,otros,ud,13470.00,21,"{""control"": ""inalambrico""}"
0020307777,Pack Genia Set Max 6 con MiPro Sense cableado,otros,ud,13370.00,21,"{""control"": ""cableado""}"
0020307778,Pack Genia Set Max 8 con MiPro Sense inalámbrico,otros,ud,13815.00,21,"{""control"": ""inalambrico""}"
0020307779,Pack Genia Set Max 8 con MiPro Sense cableado,otros,ud,13715.00,21,"{""control"": ""cableado""}"
0020307809,Pack Genia Set Max 12 con MiPro Sense inalámbrico (230V),otros,ud,17045.00,21,"{""control"": ""inalambrico""}"
0020307781,Pack Genia Set Max 12 con MiPro Sense cableado (230V) HASTA FIN DE EXISTENCIAS SUSTITUIDA POR,otros,ud,16945.00,21,"{""control"": ""cableado""}"
0020307805,Pack Genia Set Max 12 con MiPro Sense inalámbrico (400V) HASTA FIN DE EXISTENCIAS GENERACION,otros,ud,17820.00,21,"{""trifasica"": true, ""control"": ""inalambrico""}"
0020307785,Pack Genia Set Max 12 con MiPro Sense cableado (400V) HASTA FIN DE EXISTENCIAS GENIAAIR,otros,ud,17720.00,21,"{""trifasica"": true, ""control"": ""cableado""}"
0020307797,Pack Genia Set Max 15 con MiPro Sense inalámbrico (400V),otros,ud,18490.00,21,"{""trifasica"": true, ""control"": ""inalambrico""}"
0020307793,Pack Genia Set Max 15 con MiPro Sense cableado (400V),otros,ud,18390.00,21,"{""trifasica"": true, ""control"": ""cableado""}"
0020307755,Pack Genia Air Max 4 con MiPro Sense inalámbrico + IDU módulo hidráulico,otros,ud,11190.00,21,"{""control"": ""inalambrico""}"
0020307756,Pack Genia Air Max 4 con MiPro Sense cableado+ IDU módulo hidráulico,otros,ud,11090.00,21,"{""control"": ""cableado""}"
0020307757,Pack Genia Air Max 6 con MiPro Sense inalámbrico + IDU módulo hidráulico,otros,ud,11850.00,21,"{""control"": ""inalambrico""}"
0020307758,Pack Genia Air Max 6 con MiPro Sense cableado+ IDU módulo hidráulico,otros,ud,11750.00,21,"{""control"": ""cableado""}"
0020307759,Pack Genia Air Max 8 con MiPro Sense inalámbrico + IDU módulo hidráulico,otros,ud,12195.00,21,"{""control"": ""inalambrico""}"
0020307760,Pack Genia Air Max 8 con MiPro Sense cableado+ IDU módulo hidráulico,otros,ud,12095.00,21,"{""control"": ""cableado""}"
0020307761,Pack Genia Air Max 12 con MiPro Sense inalámbrico + IDU módulo hidráulico (230V),otros,ud,15425.00,21,"{""control"": ""inalambrico""}"
0020307762,Pack Genia Air Max 12 con MiPro Sense cableado+ IDU módulo hidráulico (230V),otros,ud,15325.00,21,"{""control"": ""cableado""}"
0020307763,Pack Genia Air Max 12 con MiPro Sense inalámbrico + IDU módulo hidráulico (400V),otros,ud,16200.00,21,"{""trifasica"": true, ""control"": ""inalambrico""}"
0020307764,Pack Genia Air Max 12 con MiPro Sense cableado+ IDU módulo hidráulico (400V),otros,ud,16100.00,21,"{""trifasica"": true, ""control"": ""cableado""}"
0020307765,Pack Genia Air Max 15 con MiPro Sense inalámbrico + IDU módulo hidráulico (230V),otros,ud,16075.00,21,"{""control"": ""inalambrico""}"
0020307766,Pack Genia Air Max 15 con MiPro Sense cableado+ IDU módulo hidráulico (230V),otros,ud,15975.00,21,"{""control"": ""cableado""}"
0020307813,Pack Genia Air Max 15 con MiPro Sense inalámbrico + IDU módulo hidráulico (400V),otros,ud,16870.00,21,"{""trifasica"": true, ""control"": ""inalambrico""}"
0020307780,Pack Genia Air Max 15 con MiPro Sense cableado+ IDU módulo hidráulico (400V),otros,ud,16770.00,21,"{""trifasica"": true, ""control"": ""cableado""}"
0020308974,Pack Genia Air Max 6 con MiPro Sense inalámbrico + IDU módulo hidráulico + ACS 150 l,otros,ud,12905.00,21,"{""control"": ""inalambrico""}"
0020308975,Pack Genia Air Max 6 con MiPro Sense cableado + IDU módulo hidráulico + ACS 150 l,otros,ud,12805.00,21,"{""control"": ""cableado""}"
0020308976,Pack Genia Air Max 8 con MiPro Sense inalámbrico + IDU módulo hidráulico + ACS 150 l,otros,ud,13250.00,21,"{""control"": ""inalambrico""}"
0020308977,Pack Genia Air Max 8 con MiPro Sense cableado + IDU módulo hidráulico + ACS 150 l,otros,ud,13150.00,21,"{""control"": ""cableado""}"
0020308978,Pack Genia Air Max 12 con MiPro Sense inalámbrico + IDU módulo hidráulico 230V + ACS 200 l,otros,ud,17460.00,21,"{""control"": ""inalambrico""}"
0020308979,Pack Genia Air Max 12 con MiPro Sense cableado + IDU módulo hidráulico 230V + ACS 200 l,otros,ud,17360.00,21,"{""control"": ""cableado""}"
0020307842,Pack Genia Air Max 12 con MiPro Sense inalámbrico + IDU módulo hidráulico 230V + ACS 500 l,otros,ud,19200.00,21,"{""control"": ""inalambrico""}"
0020307843,Pack Genia Air Max 12 con MiPro Sense cableado + IDU módulo hidráulico 230V + ACS 500 l,otros,ud,19100.00,21,"{""control"": ""cableado""}"
0020308980,Pack Genia Air Max 12 con MiPro Sense inalámbrico + IDU módulo hidráulico 400V + ACS 200 l,otros,ud,18235.00,21,"{""trifasica"": true, ""control"": ""inalambrico""}"
0020308981,Pack Genia Air Max 12 con MiPro Sense cableado + IDU módulo hidráulico 400V + ACS 200 l,otros,ud,18135.00,21,"{""trifasica"": true, ""control"": ""cableado""}"
0020307848,Pack Genia Air Max 12 con MiPro Sense inalámbrico + IDU módulo hidráulico 400V + ACS 500 l,otros,ud,19975.00,21,"{""trifasica"": true, ""control"": ""inalambrico""}"
0020307849,Pack Genia Air Max 12 con MiPro Sense cableado + IDU módulo hidráulico 400V + ACS 500 l,otros,ud,19875.00,21,"{""trifasica"": true, ""control"": ""cableado""}"
0020308982,Pack Genia Air Max 15 con MiPro Sense inalámbrico + IDU módulo hidráulico 230V + ACS 200 l,otros,ud,18110.00,21,"{""control"": ""inalambrico""}"
0020308983,Pack Genia Air Max 15 con MiPro Sense cableado + IDU módulo hidráulico 230V + ACS 200 l,otros,ud,18010.00,21,"{""control"": ""cableado""}"
0020307854,Pack Genia Air Max 15 con MiPro Sense inalámbrico + IDU módulo hidráulico 230V + ACS 500 l,otros,ud,19850.00,21,"{""control"": ""inalambrico""}"
0020307855,Pack Genia Air Max 15 con MiPro Sense cableado + IDU módulo hidráulico 230V + ACS 500 l,otros,ud,19750.00,21,"{""control"": ""cableado""}"
0020308984,Pack Genia Air Max 15 con MiPro Sense inalámbrico + IDU módulo hidráulico 400V + ACS 200 l,otros,ud,18905.00,21,"{""trifasica"": true, ""control"": ""inalambrico""}"
0020308985,Pack Genia Air Max 15 con MiPro Sense cableado + IDU módulo hidráulico 400V + ACS 200 l,otros,ud,18805.00,21,"{""trifasica"": true, ""control"": ""cableado""}"
0020307860,Pack Genia Air Max 15 con MiPro Sense inalámbrico + IDU módulo hidráulico 400V + ACS 500 l,otros,ud,20645.00,21,"{""trifasica"": true, ""control"": ""inalambrico""}"
0020307861,Pack Genia Air Max 15 con MiPro Sense cableado + IDU módulo hidráulico 400V + ACS 500 l,otros,ud,20545.00,21,"{""trifasica"": true, ""control"": ""cableado""}"
8000036346,Pack Genia Set Split 4 230V con MiPro Sense inalámbrico 1C,otros,ud,11215.00,21,"{""control"": ""inalambrico""}"
8000036336,Pack Genia Set Split 4 230V con MiPro Sense cableado 1C,otros,ud,11115.00,21,"{""control"": ""cableado""}"
8000036347,Pack Genia Set Split 6 230V con MiPro Sense inalámbrico 1C,otros,ud,11645.00,21,"{""control"": ""inalambrico""}"
8000036337,Pack Genia Set Split 6 230V con MiPro Sense cableado 1C,otros,ud,11545.00,21,"{""control"": ""cableado""}"
8000036351,Pack Genia Set Split 8 230V con MiPro Sense inalámbrico 1C,otros,ud,12230.00,21,"{""control"": ""inalambrico""}"
8000036389,Pack Genia Set Split 8 230V con MiPro Sense cableado 1C,otros,ud,12130.00,21,"{""control"": ""cableado""}"
0010030479,Pack Genia Set Split 12 230V con MiPro Sense inalámbrico,otros,ud,14390.00,21,"{""control"": ""inalambrico""}"
0010030480,Pack Genia Set Split 12 230V con MiPro Sense cableado,otros,ud,14290.00,21,"{""control"": ""cableado""}"
0010030481,Pack Genia Set Split 12 400V con MiPro Sense inalámbrico,otros,ud,14860.00,21,"{""trifasica"": true, ""control"": ""inalambrico""}"
0010030482,Pack Genia Set Split 12 400V con MiPro Sense cableado,otros,ud,14760.00,21,"{""trifasica"": true, ""control"": ""cableado""}"
8000036401,Pack Genia Set Split 4 230V con MiPro Sense inalámbrico 2C,otros,ud,12965.00,21,"{""control"": ""inalambrico""}"
8000036398,Pack Genia Set Split 4 230V con MiPro Sense cableado 2C,otros,ud,12865.00,21,"{""control"": ""cableado""}"
8000036403,Pack Genia Set Split 6 230V con MiPro Sense inalámbrico 2C,otros,ud,13395.00,21,"{""control"": ""inalambrico""}"
8000036399,Pack Genia Set Split 6 230V con MiPro Sense cableado 2C,otros,ud,13295.00,21,"{""control"": ""cableado""}"
8000036405,Pack Genia Set Split 8 230V con MiPro Sense inalámbrico 2C,otros,ud,14015.00,21,"{""control"": ""inalambrico""}"
8000036400,Pack Genia Set Split 8 230V con MiPro Sense cableado 2C,otros,ud,13915.00,21,"{""control"": ""cableado""}"
8000035591,Pack Genia Air Split 4 230V con MiPro Sense inalámbrico,otros,ud,8735.00,21,"{""control"": ""inalambrico""}"
8000035594,Pack Genia Air Split 4 230V con MiPro Sense cableado,otros,ud,8635.00,21,"{""control"": ""cableado""}"
8000035592,Pack Genia Air Split 6 230V con MiPro Sense inalámbrico,otros,ud,9165.00,21,"{""control"": ""inalambrico""}"
8000035595,Pack Genia Air Split 6 230V con MiPro Sense cableado,otros,ud,9065.00,21,"{""control"": ""cableado""}"
8000035593,Pack Genia Air Split 8 230V con MiPro Sense inalámbrico,otros,ud,9765.00,21,"{""control"": ""inalambrico""}"
8000035596,Pack Genia Air Split 8 230V con MiPro Sense cableado,otros,ud,9665.00,21,"{""control"": ""cableado""}"
0010030493,Pack Genia Air Split 12 230V con MiPro Sense inalámbrico,otros,ud,12140.00,21,"{""control"": ""inalambrico""}"
0010030494,Pack Genia Air Split 12 230V con MiPro Sense cableado,otros,ud,12040.00,21,"{""control"": ""cableado""}"
0010030495,Pack Genia Air Split 12 400V con MiPro Sense inalámbrico,otros,ud,12610.00,21,"{""trifasica"": true, ""control"": ""inalambrico""}"
0010030496,Pack Genia Air Split 12 400V con MiPro Sense cableado,otros,ud,12510.00,21,"{""trifasica"": true, ""control"": ""cableado""}"
8000036145,Pack Genia Air Split 4 230V con MiPro Sense inalámbrico + ACS (200 l),otros,ud,10770.00,21,"{""control"": ""inalambrico""}"
8000036156,Pack Genia Air Split 4 230V con MiPro Sense cableado + ACS (200 l),otros,ud,10670.00,21,"{""control"": ""cableado""}"
8000036146,Pack Genia Air Split 6 230V con MiPro Sense inalámbrico + ACS (200 l),otros,ud,11200.00,21,"{""control"": ""inalambrico""}"
8000036149,Pack Genia Air Split 6 230V con MiPro Sense cableado + ACS (200 l),otros,ud,11100.00,21,"{""control"": ""cableado""}"
8000036147,Pack Genia Air Split 8 230V con MiPro Sense inalámbrico + ACS (200 l),otros,ud,11800.00,21,"{""control"": ""inalambrico""}"
8000036162,Pack Genia Air Split 8 230V con MiPro Sense cableado + ACS (200 l),otros,ud,11700.00,21,"{""control"": ""cableado""}"
0010030510,Pack Genia Air Split 12 230V con MiPro Sense inalámbrico + ACS (200 l),otros,ud,14175.00,21,"{""control"": ""inalambrico""}"
0010030511,Pack Genia Air Split 12 230V con MiPro Sense cableado + ACS (200 l),otros,ud,14075.00,21,"{""control"": ""cableado""}"
0020315929,Pack Genia Air Split 12 400V con MiPro Sense inalámbrico + ACS (200 l),otros,ud,14645.00,21,"{""trifasica"": true, ""control"": ""inalambrico""}"
0020315930,Pack Genia Air Split 12 400V con MiPro Sense cableado + ACS (200 l),otros,ud,14545.00,21,"{""trifasica"": true, ""control"": ""cableado""}"
8000037927,Ampliación cascada 1x Genia Air Split 4 230V,otros,ud,8085.00,21,{}
8000037928,Ampliación cascada 1x Genia Air Split 6 230V,otros,ud,8515.00,21,{}
8000037929,Ampliación cascada 1x Genia Air Split 8 230V,otros,ud,9100.00,21,{}
0010030504,Ampliación cascada 1x Genia Air Split 12 230V,otros,ud,11775.00,21,{}
0010030505,Ampliación cascada 1x Genia Air Split 12 400V,otros,ud,12245.00,21,"{""trifasica"": true}"
0020334989,Pack Genia Set Tek 4 MiPro Sense inalámbrico 1C,otros,ud,10225.00,21,"{""control"": ""inalambrico""}"
0020334990,Pack Genia Set Tek 6 MiPro Sense inalámbrico 1C,otros,ud,10665.00,21,"{""control"": ""inalambrico""}"
0020334991,Pack Genia Set Tek 8 MiPro Sense inalámbrico 1C,otros,ud,11240.00,21,"{""control"": ""inalambrico""}"
0020334992,Pack Genia Set Tek 10 MiPro Sense inalámbrico 1C,otros,ud,12305.00,21,"{""control"": ""inalambrico""}"
0020334993,Pack Genia Set Tek 4 MiPro Sense cableado 1C,otros,ud,10125.00,21,"{""control"": ""cableado""}"
0020334994,Pack Genia Set Tek 6 MiPro Sense cableado 1C,otros,ud,10565.00,21,"{""control"": ""cableado""}"
0020334995,Pack Genia Set Tek 8 MiPro Sense cableado 1C,otros,ud,11140.00,21,"{""control"": ""cableado""}"
0020334996,Pack Genia Set Tek 10 MiPro Sense cableado 1C,otros,ud,12205.00,21,"{""control"": ""cableado""}"
0020334997,Pack Genia Set Tek 4 MiPro Sense inalámbrico 2C,otros,ud,12190.00,21,"{""control"": ""inalambrico""}"
0020334998,Pack Genia Set Tek 6 MiPro Sense inalámbrico 2C,otros,ud,12630.00,21,"{""control"": ""inalambrico""}"
0020334999,Pack Genia Set Tek 8 MiPro Sense inalámbrico 2C,otros,ud,13205.00,21,"{""control"": ""inalambrico""}"
0020335000,Pack Genia Set Tek 10 MiPro Sense inalámbrico 2C,otros,ud,14270.00,21,"{""control"": ""inalambrico""}"
0020335001,Pack Genia Set Tek 4 MiPro Sense cableado 2C,otros,ud,12090.00,21,"{""control"": ""cableado""}"
0020335002,Pack Genia Set Tek 6 MiPro Sense cableado 2C,otros,ud,12530.00,21,"{""control"": ""cableado""}"
0020335003,Pack Genia Set Tek 8 MiPro Sense cableado 2C,otros,ud,13105.00,21,"{""control"": ""cableado""}"
0020335004,Pack Genia Set Tek 10 MiPro Sense cableado 2C,otros,ud,14170.00,21,"{""control"": ""cableado""}"
0020335005,Pack autónomo Tek 4 MiPro Sense inalámbrico,otros,ud,7950.00,21,"{""control"": ""inalambrico""}"
0020335006,Pack autónomo Tek 6 MiPro Sense inalámbrico,otros,ud,8390.00,21,"{""control"": ""inalambrico""}"
0020335007,Pack autónomo Tek 8 MiPro Sense inalámbrico,otros,ud,8965.00,21,"{""control"": ""inalambrico""}"
0020335008,Pack autónomo Tek 10 MiPro Sense inalámbrico,otros,ud,10030.00,21,"{""control"": ""inalambrico""}"
0020335009,Pack autónomo Tek 4 MiPro Sense cableado,otros,ud,7850.00,21,"{""control"": ""cableado""}"
0020335010,Pack autónomo Tek 6 MiPro Sense cableado,otros,ud,8290.00,21,"{""control"": ""cableado""}"
0020335011,Pack autónomo Tek 8 MiPro Sense cableado,otros,ud,8865.00,21,"{""control"": ""cableado""}"
0020335012,Pack autónomo Tek 10 MiPro Sense cableado,otros,ud,9930.00,21,"{""control"": ""cableado""}"
0020335013,Pack autónomo con acumulación Tek 4 MiPro Sense inalámbrico (150 l),otros,ud,9005.00,21,"{""control"": ""inalambrico""}"
0020335024,Pack autónomo con acumulación Tek 6 MiPro Sense inalámbrico (150 l),otros,ud,9445.00,21,"{""control"": ""inalambrico""}"
0020335025,Pack autónomo con acumulación Tek 8 MiPro Sense inalámbrico (150 l),otros,ud,10020.00,21,"{""control"": ""inalambrico""}"
0020335026,Pack autónomo con acumulación Tek 10 MiPro Sense inalámbrico (200 l),otros,ud,12065.00,21,"{""control"": ""inalambrico""}"
0020335027,Pack autónomo con acumulación Tek 4 MiPro Sense cableado (150 l),otros,ud,8905.00,21,"{""control"": ""cableado""}"
0020335028,Pack autónomo con acumulación Tek 6 MiPro Sense cableado (150 l),otros,ud,9345.00,21,"{""control"": ""cableado""}"
0020335029,Pack autónomo con acumulación Tek 8 MiPro Sense cableado (150 l),otros,ud,9920.00,21,"{""control"": ""cableado""}"
0020335030,Pack autónomo con acumulación Tek 10 MiPro Sense cableado (200 l),otros,ud,11965.00,21,"{""control"": ""cableado""}"
0020335031,Ampliación cascadas Genia Air Tek 4,cascada,ud,7245.00,21,{}
0020335032,Ampliación cascadas Genia Air Tek 6,cascada,ud,7685.00,21,{}
0020335033,Ampliación cascadas Genia Air Tek 8,cascada,ud,8260.00,21,{}
0020335034,Ampliación cascadas Genia Air Tek 10,cascada,ud,9325.00,21,{}
0020252872,Soportes de caucho de apoyo pequeños (antivibración),accesorio,ud,160.00,21,{}
8000044530,Soportes de caucho de apoyo medianos (antivibración) NOVEDAD DISPONIBLE A PARTIR DE MAYO,accesorio,ud,120.00,21,{}
0020252059,Soportes de caucho de apoyo grandes (antivibración),accesorio,ud,120.00,21,{}
8000056949,Embellecedor color antracita con soportes de caucho para GeniaAir Max ES 5 y 8 kW NOVEDAD DISPONIBLE A PARTIR DE MAYO,accesorio,ud,475.00,21,{}
8000056961,Embellecedor color antracita con soportes de caucho para GeniaAir Max ES 12 y 15 kW NOVEDAD DISPONIBLE A PARTIR DE JUNIO,accesorio,ud,475.00,21,{}
8000056963,Embellecedor color antracita con soportes de caucho para GeniaAir Iso ES NOVEDAD DISPONIBLE A PARTIR DE JULIO,accesorio,ud,475.00,21,{}
0020252047,Soporte para instalación de unidad exterior sobre pared,accesorio,ud,580.00,21,{}
0020252046,Soporte para instalación de unidad exterior sobre pared con aislamiento,accesorio,ud,1010.00,21,{}
0010027985,Espaciador de nieve color metálico,otros,ud,660.00,21,{}
0010046427,Adaptador para evacuación condensado,otros,ud,25.00,21,{}
8000040537,"Resistencia para evacuación de condensados compatible con GeniAir Iso ES, Max ES, Split y Tek NOVEDAD DISPONIBLE A PARTIR DE MAYO",otros,ud,280.00,21,{}
0020188585,Kit 1 circuito (L10),accesorio,ud,935.00,21,{}
0020188586,Kit extensión 1 circuito con mezcla (L11),accesorio,ud,550.00,21,{}
0020188587,Kit extensión 1 circuito sin mezcla (L20),accesorio,ud,325.00,21,{}
0010027975,Kit intercambiador torre hidráulica grande unidades exteriores 12-15 kW,accesorio,ud,1245.00,21,{}
0010039992,"Módulo para desacoplar integrable en torre hidráulica para GeniaAir Iso ES, Max ES, Split y Tek NOVEDAD DISPONIBLE A PARTIR DE MAYO",otros,ud,1245.00,21,{}
0010030976,Vaso de expansión (2l) compatible con kit intercambiador torre hidráulica para GeniaAir Max,accesorio,ud,135.00,21,{}
0020231995,Vaso de expansión para ACS (8l) con GeniaAir Max y Split 12 kW,accesorio,ud,250.00,21,{}
0010042666,"Vaso de expansión para ACS (8l) con GeniaAir Iso ES, Max ES, Split y Tek",accesorio,ud,275.00,21,{}
0020269274,Depósito de inercia (18 l) Genia Air Max y Split 12 kW,deposito_inercia,ud,555.00,21,{}
0020170592,Set de recirculación ACS con bomba para GeniaAir Max y Split 12 kW,accesorio,ud,355.00,21,{}
0020170591,Set de recirculación ACS sin bomba para GeniaAir Max y Split 12 kW,accesorio,ud,105.00,21,{}
0010039177,"Set de recirculación ACS con bomba para GeniaAir Iso ES, Max ES, Split y Tek NOVEDAD DISPONIBLE A PARTIR DE MAYO",accesorio,ud,345.00,21,{}
0010042665,"Set de recirculación ACS sin bomba para GeniaAir Iso ES, Max ES, Split y Tek",accesorio,ud,140.00,21,{}
0010038397,Ánodo electrónico 230V,otros,ud,260.00,21,{}
0020252089,Kit de conexión sobre pared torre hidráulica,accesorio,ud,580.00,21,{}
0020252068,Kit de conexión de paso por pared torre hidráulica,accesorio,ud,455.00,21,{}
0020252071,Kit de conexión sobre pared torre hidráulica con llenado,accesorio,ud,680.00,21,{}
0020252069,Kit de conexión de paso por pared torre hidráulica con llenado,accesorio,ud,525.00,21,{}
0020221268,Kit instalación 10 bar y llenado GeniaAir Max y Split 12 kW,accesorio,ud,420.00,21,{}
0010038389,"Kit de llenado GeniaAir Iso ES, Max ES, Split y Tek",accesorio,ud,130.00,21,{}
0010038387,"Kit de llenado con válvula mezcladora GeniaAir Iso ES, Max ES, Split y Tek",accesorio,ud,335.00,21,{}
0010027990,Kit de conexión tuerca loca,accesorio,ud,205.00,21,{}
0010045533,"Kit de conexión para techos bajos (2,1m) combinable torre hidráulica",accesorio,ud,420.00,21,{}
8000012578,"Kit de conexión con aislamiento para techos bajos (2,1m) combinable torre hidráulica salida hacia derecha",accesorio,ud,625.00,21,{}
8000012579,"Kit de conexión con aislamiento para techos bajos (2,1m) combinable torre hidráulica salida hacia izquierda",accesorio,ud,625.00,21,{}
0010042663,Aislamiento para valvulería,otros,ud,175.00,21,{}
0010039716,Válvula de sobrepresión,accesorio,ud,190.00,21,{}
0010039990,Válvula 2 vías para instalaciones de un circuito y dos zonas,accesorio,ud,310.00,21,{}
0010040111,Válvula 3 vías motorizada para cascadas,accesorio,ud,410.00,21,{}
0020254562,Válvula 3 vías motorizada para ACS,accesorio,ud,160.00,21,{}
8000018637,"Kit 4,5 bar compatible con torre hidráulica NOVEDAD DISPONIBLE A PARTIR DE MAYO",accesorio,ud,70.00,21,{}
0020249533,Filtro magnético externo,accesorio,ud,425.00,21,{}
0010039720,Cable Modbus (50m),otros,ud,250.00,21,{}
0010035755,Cable largo para módulo MiGo Link SR 940f (fuente + eBUS),otros,ud,55.00,21,{}
8000030699,"Kit de hibridación completo para calefacción, refrigeración y ACS",accesorio,ud,1460.00,21,{}
8000030896,Kit de hibridación pequeño para calefacción y refrigeración,accesorio,ud,935.00,21,{}
8000041647,FEW 150/60 B,otros,ud,3305.00,21,{}
8000041762,FEW 185/80 B,otros,ud,3425.00,21,{}
0010015957,FE 150 BM,otros,ud,1055.00,21,{}
8000023072,FEW 200/2 B,otros,ud,2035.00,21,{}
8000023068,FEW 250/2 B,otros,ud,2410.00,21,{}
0010020656,FEW 300 MR,otros,ud,2775.00,21,{}
0010023148,FEW 400 MR,otros,ud,3275.00,21,{}
0010023149,FEW 500 MR,otros,ud,3775.00,21,{}
0010023185,FEWS 400 MR,otros,ud,3720.00,21,{}
0010023186,FEWS 500 MR,otros,ud,4475.00,21,{}
8000041766,FIW 150 M,otros,ud,3380.00,21,{}
8000041767,FIW 200 BR,otros,ud,3850.00,21,{}
8000041768,FIW 300 BR,otros,ud,4800.00,21,{}
8000041759,FIW 500 BR,otros,ud,6120.00,21,{}
0010026716,Genia MH 30,otros,ud,905.00,21,{}
0010034127,Genia MH 45,otros,ud,980.00,21,{}
0010014204,Genia MH 80,otros,ud,1145.00,21,{}
0010014205,Genia MH 150,otros,ud,1190.00,21,{}
0010009452,BDLN 200,otros,ud,1245.00,21,{}
0010009453,BDLN 370,otros,ud,1650.00,21,{}
0010022634,Genia VNR 100 M,otros,ud,1170.00,21,{}
8000042651,GENIA MI 30,otros,ud,870.00,21,{}
8000042729,GENIA MI 80,otros,ud,1395.00,21,{}
8000042733,GENIA MI 140,otros,ud,1600.00,21,{}
8000042740,BDIN 200,otros,ud,1850.00,21,{}
8000042751,BDIN 260,otros,ud,2055.00,21,{}
8000042761,BDIN 370,otros,ud,2395.00,21,{}
8000042762,BDIN 500,otros,ud,3125.00,21,{}
0020174070,Grupo de seguridad 10 bar para depósitos con volumen inferior a 300 l,otros,ud,115.00,21,{}
0020230740,Grupo de seguridad 10 bar para depósitos con volumen igual o superior a 300 l,otros,ud,160.00,21,{}
0020174087,Sonda de temperatura,accesorio,ud,20.00,21,{}
0020230731,Resistencia de apoyo 2/4/6 kW (3ph) compatible con modelos MR,otros,ud,630.00,21,{}
0020177610,"Res. 2,2kW de inercia vitr. rosca 2"" compatible Genia MH 80/140 y BDLN 200/370",deposito_inercia,ud,250.00,21,{}
8000044008,"Res. 7,2kW de inercia vitr. rosca 2"" compatible BDLN/BDLNS 200/1500..5000; BDIN 200/260/370/500/800/1000/1500..5000",deposito_inercia,ud,320.00,21,{}
8000044009,"Res. 9,0kW de inercia vitr. rosca 2"" compatible BDLN/BDLNS 200/1500..5000; BDIN 200/260/370/500/800/1000/1500..5000",deposito_inercia,ud,345.00,21,{}
8000044010,"Res. 12kW de inercia vitr. rosca 2"" compatible con modelos BDLN/BDLNS 1500..5000; BDIN 800/1000/1500..5000",deposito_inercia,ud,435.00,21,{}
8000044021,"Res. 2,5kW de dep. inox. a rosca 1-1/2"" compatible con modelos FIW 200/300/500 BR ; BDIE SW 800/1000",otros,ud,485.00,21,{}
8000044051,"Res. 2,5kW inox. 1-1/2"" c/termostato compatible con modelos FIW 200/300/500 BR ; BDIE SW 800/1000",otros,ud,675.00,21,{}
8000044052,"Res. 5,0kW de dep. inox. a rosca 1-1/2"" compatible con modelos FIW 500 BR ; BDIE SW 800/1000",otros,ud,635.00,21,{}
8000044053,"Res. 2,5kW de dep. inox. bridada compatible con modelos FIW 200/300/500 BR",otros,ud,640.00,21,{}
8000044054,"Res. 5,0kW de dep. inox. bridada compatible con modelos FIW 200/300/500 BR",otros,ud,880.00,21,{}
8000044057,"Res. 7,5kW de dep. inox. bridada compatible con modelos FIW 500 BR",otros,ud,1040.00,21,{}
8000044075,Panel control res. ACS inox hasta 1000l compatible con modelos FIW 200...500 BR y BDIE SW/800…1000,otros,ud,285.00,21,{}
8000044065,"Protección catódica permanente (1 ud con FIW 150 M/FIW 200 BR, 2 uds con FIW 300...500 BR y BDIE SW/800…1000)",otros,ud,560.00,21,{}
0020074770,Aguja hidráulica WH 40 (3.500 l/h),otros,ud,530.00,21,{}
0020074771,Aguja hidráulica WH 95 (8.500 l/h),otros,ud,575.00,21,{}
0020188186,Genia Splitter,otros,ud,1540.00,21,{}
0010039561,HM 150.1 W NOVEDAD DISPONIBLE A PARTIR DE MAYO,otros,ud,1540.00,21,{}
0020146366,Genia Heater,otros,ud,1075.00,21,{}
0020260971,MiPro Sense. Control principal cableado para la generación y distribución de energía,otros,ud,365.00,21,"{""control"": ""cableado""}"
0020260982,MiPro Sense remote. Control remoto cableado para gestionar cada circuito / zona adicional,otros,ud,200.00,21,"{""control"": ""cableado""}"
0020260979,MiPro Sense radio. Control principal inalámbrico para la generación y distribución de energía,otros,ud,465.00,21,"{""control"": ""inalambrico""}"
0020260988,MiPro Sense remote radio. Control remoto inalámbrico para gestionar cada circuito / zona adicional,otros,ud,260.00,21,"{""control"": ""inalambrico""}"
0010023104,RED 3 Módulo entradas/salidas para gestión de hasta 2 circuitos. Incluye 2 sensores de temp.,otros,ud,295.00,21,{}
0010023109,RED 5 Módulo entradas/salidas para gestión de hasta 3 circuitos. Incluye 4 sensores de temp.,otros,ud,350.00,21,{}
0020004238,Sonda de temperatura para control zonal / Desacoplador hidráulico / Depósito de ACS,accesorio,ud,20.00,21,{}
